x-axis,1,2,3
second,Volt,Volt,Volt
+11.6000E-03,+3.3080402E+00,+11.5579E-03,+1.7011055E+00
+11.9000E-03,+3.3080402E+00,+11.5579E-03,+1.7011055E+00
+12.2000E-03,+3.3080402E+00,+11.5579E-03,+1.7011055E+00
+12.5000E-03,+3.2879397E+00,+11.5579E-03,+1.7011055E+00
+12.8000E-03,+3.2879397E+00,+11.5579E-03,+1.7011055E+00
+13.1000E-03,+3.3080402E+00,+11.5579E-03,+1.7011055E+00
+13.4000E-03,+3.3080402E+00,+11.5579E-03,+1.7011055E+00
+13.7000E-03,+3.2879397E+00,+11.5579E-03,+1.7011055E+00
+14.0000E-03,+3.3080402E+00,+11.5579E-03,+1.7011055E+00
+14.3000E-03,+3.2879397E+00,+11.5579E-03,+1.7011055E+00
+14.6000E-03,+3.2879397E+00,+11.5579E-03,+1.7011055E+00
+14.9000E-03,+3.3080402E+00,+31.6584E-03,+1.7011055E+00
+15.2000E-03,+3.2879397E+00,+11.5579E-03,+1.7011055E+00
+15.5000E-03,+3.2879397E+00,+11.5579E-03,+1.7011055E+00
+15.8000E-03,+3.2879397E+00,+11.5579E-03,+1.7011055E+00
+16.1000E-03,+3.2678392E+00,+11.5579E-03,+1.7011055E+00
+16.4000E-03,+3.2879397E+00,+11.5579E-03,+1.7011055E+00
+16.7000E-03,+3.2879397E+00,+11.5579E-03,+1.7011055E+00
+17.0000E-03,+3.2879397E+00,+11.5579E-03,+1.7011055E+00
+17.3000E-03,+3.2879397E+00,+11.5579E-03,+1.7011055E+00
+17.6000E-03,+3.2879397E+00,+11.5579E-03,+1.7011055E+00
+17.9000E-03,+3.2879397E+00,+11.5579E-03,+1.7011055E+00
+18.2000E-03,+3.2879397E+00,+11.5579E-03,+1.7011055E+00
+18.5000E-03,+3.2678392E+00,+11.5579E-03,+1.7011055E+00
+18.8000E-03,+3.2879397E+00,+11.5579E-03,+1.7011055E+00
+19.1000E-03,+3.2678392E+00,+11.5579E-03,+1.7011055E+00
+19.4000E-03,+3.2678392E+00,+11.5579E-03,+1.7011055E+00
+19.7000E-03,+3.2678392E+00,+11.5579E-03,+1.7011055E+00
+20.0000E-03,+3.2678392E+00,+11.5579E-03,+1.7011055E+00
+20.3000E-03,+3.2678392E+00,+11.5579E-03,+1.7011055E+00
+20.6000E-03,+3.2678392E+00,+11.5579E-03,+1.7011055E+00
+20.9000E-03,+3.2678392E+00,+11.5579E-03,+1.7011055E+00
+21.2000E-03,+3.2678392E+00,+11.5579E-03,+1.7011055E+00
+21.5000E-03,+3.2678392E+00,+11.5579E-03,+1.7011055E+00
+21.8000E-03,+3.2678392E+00,+11.5579E-03,+1.7011055E+00
+22.1000E-03,+3.2678392E+00,+11.5579E-03,+1.7011055E+00
+22.4000E-03,+3.2678392E+00,+11.5579E-03,+1.7011055E+00
+22.7000E-03,+3.2477387E+00,+11.5579E-03,+1.7011055E+00
+23.0000E-03,+3.2477387E+00,+11.5579E-03,+1.7011055E+00
+23.3000E-03,+3.2678392E+00,+31.6584E-03,+1.7011055E+00
+23.6000E-03,+3.2678392E+00,+31.6584E-03,+1.7011055E+00
+23.9000E-03,+3.2678392E+00,+11.5579E-03,+1.7011055E+00
+24.2000E-03,+3.2678392E+00,+11.5579E-03,+1.7011055E+00
+24.5000E-03,+3.2477387E+00,+11.5579E-03,+1.7011055E+00
+24.8000E-03,+3.2477387E+00,+11.5579E-03,+1.7011055E+00
+25.1000E-03,+3.2477387E+00,+11.5579E-03,+1.7011055E+00
+25.4000E-03,+3.2477387E+00,+11.5579E-03,+1.7011055E+00
+25.7000E-03,+3.2477387E+00,+11.5579E-03,+1.7011055E+00
+26.0000E-03,+3.2477387E+00,+11.5579E-03,+1.7011055E+00
+26.3000E-03,+3.2477387E+00,+31.6584E-03,+1.7011055E+00
+26.6000E-03,+3.2477387E+00,-8.5426E-03,+1.7011055E+00
+26.9000E-03,+3.2276382E+00,+11.5579E-03,+1.7011055E+00
+27.2000E-03,+3.2477387E+00,+11.5579E-03,+1.7011055E+00
+27.5000E-03,+3.2477387E+00,+31.6584E-03,+1.7011055E+00
+27.8000E-03,+3.2276382E+00,+31.6584E-03,+1.7011055E+00
+28.1000E-03,+3.2276382E+00,+11.5579E-03,+1.7011055E+00
+28.4000E-03,+3.2276382E+00,+11.5579E-03,+1.7011055E+00
+28.7000E-03,+3.2477387E+00,+11.5579E-03,+1.7011055E+00
+29.0000E-03,+3.2477387E+00,+11.5579E-03,+1.7011055E+00
+29.3000E-03,+3.2477387E+00,+11.5579E-03,+1.7011055E+00
+29.6000E-03,+3.2276382E+00,+11.5579E-03,+1.7011055E+00
+29.9000E-03,+3.2276382E+00,+11.5579E-03,+1.7011055E+00
+30.2000E-03,+3.2276382E+00,+11.5579E-03,+1.7011055E+00
+30.5000E-03,+3.2276382E+00,+11.5579E-03,+1.7011055E+00
+30.8000E-03,+3.2276382E+00,+11.5579E-03,+1.7011055E+00
+31.1000E-03,+3.2276382E+00,+11.5579E-03,+1.7011055E+00
+31.4000E-03,+3.2276382E+00,+11.5579E-03,+1.7011055E+00
+31.7000E-03,+3.2276382E+00,+11.5579E-03,+1.7011055E+00
+32.0000E-03,+3.2276382E+00,+11.5579E-03,+1.7011055E+00
+32.3000E-03,+3.2276382E+00,+11.5579E-03,+1.7011055E+00
+32.6000E-03,+3.2075377E+00,+11.5579E-03,+1.7011055E+00
+32.9000E-03,+3.2276382E+00,-8.5426E-03,+1.7011055E+00
+33.2000E-03,+3.2276382E+00,+11.5579E-03,+1.7011055E+00
+33.5000E-03,+3.2276382E+00,+11.5579E-03,+1.7011055E+00
+33.8000E-03,+3.2276382E+00,+11.5579E-03,+1.7011055E+00
+34.1000E-03,+3.2276382E+00,+11.5579E-03,+1.7011055E+00
+34.4000E-03,+3.2075377E+00,+11.5579E-03,+1.7011055E+00
+34.7000E-03,+3.2075377E+00,+11.5579E-03,+1.7011055E+00
+35.0000E-03,+3.2075377E+00,+11.5579E-03,+1.7011055E+00
+35.3000E-03,+3.2075377E+00,+11.5579E-03,+1.7011055E+00
+35.6000E-03,+3.2075377E+00,+11.5579E-03,+1.7011055E+00
+35.9000E-03,+3.2075377E+00,+11.5579E-03,+1.7011055E+00
+36.2000E-03,+3.2075377E+00,+11.5579E-03,+1.7011055E+00
+36.5000E-03,+3.2075377E+00,+11.5579E-03,+1.7011055E+00
+36.8000E-03,+3.1874372E+00,+11.5579E-03,+1.7011055E+00
+37.1000E-03,+3.2075377E+00,+11.5579E-03,+1.7011055E+00
+37.4000E-03,+3.2075377E+00,+31.6584E-03,+1.7011055E+00
+37.7000E-03,+3.1874372E+00,+31.6584E-03,+1.7011055E+00
+38.0000E-03,+3.1874372E+00,+11.5579E-03,+1.7011055E+00
+38.3000E-03,+3.1874372E+00,+11.5579E-03,+1.7011055E+00
+38.6000E-03,+3.2075377E+00,+11.5579E-03,+1.7011055E+00
+38.9000E-03,+3.2075377E+00,+31.6584E-03,+1.7011055E+00
+39.2000E-03,+3.2075377E+00,+11.5579E-03,+1.7011055E+00
+39.5000E-03,+3.1874372E+00,+31.6584E-03,+1.7011055E+00
+39.8000E-03,+3.1874372E+00,+31.6584E-03,+1.7011055E+00
+40.1000E-03,+3.1874372E+00,+11.5579E-03,+1.7011055E+00
+40.4000E-03,+3.1874372E+00,+11.5579E-03,+1.7011055E+00
+40.7000E-03,+3.1874372E+00,-8.5426E-03,+1.7011055E+00
+41.0000E-03,+3.2075377E+00,+11.5579E-03,+1.7011055E+00
+41.3000E-03,+3.1874372E+00,+11.5579E-03,+1.7011055E+00
+41.6000E-03,+3.1874372E+00,+11.5579E-03,+1.7011055E+00
+41.9000E-03,+3.1874372E+00,+11.5579E-03,+1.7011055E+00
+42.2000E-03,+3.1874372E+00,+11.5579E-03,+1.7011055E+00
+42.5000E-03,+3.1874372E+00,+31.6584E-03,+1.7011055E+00
+42.8000E-03,+3.1874372E+00,-8.5426E-03,+1.7011055E+00
+43.1000E-03,+3.1673367E+00,+31.6584E-03,+1.7011055E+00
+43.4000E-03,+3.1874372E+00,+11.5579E-03,+1.7011055E+00
+43.7000E-03,+3.1874372E+00,+11.5579E-03,+1.7011055E+00
+44.0000E-03,+3.1874372E+00,+31.6584E-03,+1.7011055E+00
+44.3000E-03,+3.1673367E+00,+11.5579E-03,+1.7011055E+00
+44.6000E-03,+3.1874372E+00,+11.5579E-03,+1.7011055E+00
+44.9000E-03,+3.1673367E+00,+11.5579E-03,+1.7011055E+00
+45.2000E-03,+3.1673367E+00,+11.5579E-03,+1.7011055E+00
+45.5000E-03,+3.1673367E+00,+11.5579E-03,+1.7011055E+00
+45.8000E-03,+3.1673367E+00,+11.5579E-03,+1.7011055E+00
+46.1000E-03,+3.1673367E+00,+11.5579E-03,+1.7011055E+00
+46.4000E-03,+3.1673367E+00,+11.5579E-03,+1.7011055E+00
+46.7000E-03,+3.1673367E+00,+11.5579E-03,+1.7011055E+00
+47.0000E-03,+3.1673367E+00,+31.6584E-03,+1.7011055E+00
+47.3000E-03,+3.1673367E+00,+11.5579E-03,+1.7011055E+00
+47.6000E-03,+3.1673367E+00,-8.5426E-03,+1.7011055E+00
+47.9000E-03,+3.1673367E+00,+11.5579E-03,+1.7011055E+00
+48.2000E-03,+3.1472362E+00,+11.5579E-03,+1.7011055E+00
+48.5000E-03,+3.1673367E+00,+11.5579E-03,+1.7011055E+00
+48.8000E-03,+3.1472362E+00,+31.6584E-03,+1.7011055E+00
+49.1000E-03,+3.1472362E+00,+11.5579E-03,+1.7011055E+00
+49.4000E-03,+3.1673367E+00,+11.5579E-03,+1.7011055E+00
+49.7000E-03,+3.1673367E+00,+11.5579E-03,+1.7011055E+00
+50.0000E-03,+3.1673367E+00,+11.5579E-03,+1.7011055E+00
+50.3000E-03,+3.1472362E+00,+11.5579E-03,+1.7011055E+00
+50.6000E-03,+3.1472362E+00,+11.5579E-03,+1.7011055E+00
+50.9000E-03,+3.1673367E+00,+11.5579E-03,+1.7011055E+00
+51.2000E-03,+3.1472362E+00,+11.5579E-03,+1.7011055E+00
+51.5000E-03,+3.1472362E+00,+11.5579E-03,+1.7011055E+00
+51.8000E-03,+3.1472362E+00,+11.5579E-03,+1.7011055E+00
+52.1000E-03,+3.1472362E+00,+11.5579E-03,+1.7011055E+00
+52.4000E-03,+3.1472362E+00,+11.5579E-03,+1.7011055E+00
+52.7000E-03,+3.1472362E+00,+11.5579E-03,+1.7011055E+00
+53.0000E-03,+3.1472362E+00,+11.5579E-03,+1.7011055E+00
+53.3000E-03,+3.1472362E+00,+11.5579E-03,+1.7011055E+00
+53.6000E-03,+3.1271357E+00,+11.5579E-03,+1.7011055E+00
+53.9000E-03,+3.1472362E+00,+11.5579E-03,+1.7011055E+00
+54.2000E-03,+3.1472362E+00,+11.5579E-03,+1.7011055E+00
+54.5000E-03,+3.1271357E+00,+11.5579E-03,+1.7011055E+00
+54.8000E-03,+3.1472362E+00,+31.6584E-03,+1.7011055E+00
+55.1000E-03,+3.1472362E+00,+11.5579E-03,+1.7011055E+00
+55.4000E-03,+3.1271357E+00,+11.5579E-03,+1.7011055E+00
+55.7000E-03,+3.1472362E+00,+11.5579E-03,+1.7011055E+00
+56.0000E-03,+3.1472362E+00,+11.5579E-03,+1.7011055E+00
+56.3000E-03,+3.1271357E+00,+11.5579E-03,+1.7011055E+00
+56.6000E-03,+3.1271357E+00,+11.5579E-03,+1.7011055E+00
+56.9000E-03,+3.1271357E+00,+11.5579E-03,+1.7011055E+00
+57.2000E-03,+3.1271357E+00,+11.5579E-03,+1.7011055E+00
+57.5000E-03,+3.1271357E+00,+31.6584E-03,+1.7011055E+00
+57.8000E-03,+3.1472362E+00,+11.5579E-03,+1.7011055E+00
+58.1000E-03,+3.1271357E+00,-8.5426E-03,+1.7011055E+00
+58.4000E-03,+3.1271357E+00,+11.5579E-03,+1.7011055E+00
+58.7000E-03,+3.1271357E+00,+11.5579E-03,+1.7011055E+00
+59.0000E-03,+3.1271357E+00,+11.5579E-03,+1.7011055E+00
+59.3000E-03,+3.1070352E+00,+11.5579E-03,+1.7011055E+00
+59.6000E-03,+3.1271357E+00,+11.5579E-03,+1.7011055E+00
+59.9000E-03,+3.1271357E+00,+31.6584E-03,+1.7011055E+00
+60.2000E-03,+3.1271357E+00,+11.5579E-03,+1.7011055E+00
+60.5000E-03,+3.1271357E+00,+31.6584E-03,+1.7011055E+00
+60.8000E-03,+3.1070352E+00,+11.5579E-03,+1.7011055E+00
+61.1000E-03,+3.1070352E+00,+31.6584E-03,+1.7011055E+00
+61.4000E-03,+3.1271357E+00,+31.6584E-03,+1.7011055E+00
+61.7000E-03,+3.1070352E+00,+11.5579E-03,+1.7011055E+00
+62.0000E-03,+3.1271357E+00,+11.5579E-03,+1.7011055E+00
+62.3000E-03,+3.1271357E+00,+11.5579E-03,+1.7011055E+00
+62.6000E-03,+3.1070352E+00,+11.5579E-03,+1.7011055E+00
+62.9000E-03,+3.1070352E+00,+11.5579E-03,+1.7011055E+00
+63.2000E-03,+3.0869347E+00,+11.5579E-03,+1.7011055E+00
+63.5000E-03,+3.1070352E+00,+11.5579E-03,+1.7011055E+00
+63.8000E-03,+3.1070352E+00,+11.5579E-03,+1.7011055E+00
+64.1000E-03,+3.0869347E+00,+11.5579E-03,+1.7011055E+00
+64.4000E-03,+3.1070352E+00,+11.5579E-03,+1.7011055E+00
+64.7000E-03,+3.1271357E+00,+11.5579E-03,+1.7011055E+00
+65.0000E-03,+3.1070352E+00,+11.5579E-03,+1.7011055E+00
+65.3000E-03,+3.1070352E+00,+31.6584E-03,+1.7011055E+00
+65.6000E-03,+3.1070352E+00,+11.5579E-03,+1.7011055E+00
+65.9000E-03,+3.1070352E+00,+11.5579E-03,+1.7011055E+00
+66.2000E-03,+3.1070352E+00,+11.5579E-03,+1.7011055E+00
+66.5000E-03,+3.1070352E+00,+11.5579E-03,+1.7011055E+00
+66.8000E-03,+3.0869347E+00,+11.5579E-03,+1.7011055E+00
+67.1000E-03,+3.1070352E+00,+11.5579E-03,+1.7011055E+00
+67.4000E-03,+3.1070352E+00,+31.6584E-03,+1.7011055E+00
+67.7000E-03,+3.1070352E+00,+11.5579E-03,+1.7011055E+00
+68.0000E-03,+3.0869347E+00,+11.5579E-03,+1.7011055E+00
+68.3000E-03,+3.0869347E+00,+11.5579E-03,+1.7011055E+00
+68.6000E-03,+3.0869347E+00,+11.5579E-03,+1.7011055E+00
+68.9000E-03,+3.0869347E+00,+11.5579E-03,+1.7011055E+00
+69.2000E-03,+3.0869347E+00,+11.5579E-03,+1.7011055E+00
+69.5000E-03,+3.0869347E+00,+11.5579E-03,+1.7011055E+00
+69.8000E-03,+3.0668342E+00,+11.5579E-03,+1.7011055E+00
+70.1000E-03,+3.0869347E+00,+11.5579E-03,+1.7011055E+00
+70.4000E-03,+3.0869347E+00,+11.5579E-03,+1.7011055E+00
+70.7000E-03,+3.0668342E+00,+11.5579E-03,+1.7011055E+00
+71.0000E-03,+3.0869347E+00,+11.5579E-03,+1.7011055E+00
+71.3000E-03,+3.0869347E+00,+11.5579E-03,+1.7011055E+00
+71.6000E-03,+3.0668342E+00,+11.5579E-03,+1.7011055E+00
+71.9000E-03,+3.0869347E+00,+11.5579E-03,+1.7011055E+00
+72.2000E-03,+3.0668342E+00,+31.6584E-03,+1.7011055E+00
+72.5000E-03,+3.0869347E+00,+11.5579E-03,+1.7011055E+00
+72.8000E-03,+3.0869347E+00,+11.5579E-03,+1.7011055E+00
+73.1000E-03,+3.0869347E+00,+11.5579E-03,+1.7011055E+00
+73.4000E-03,+3.0668342E+00,+11.5579E-03,+1.7011055E+00
+73.7000E-03,+3.0668342E+00,+31.6584E-03,+1.7011055E+00
+74.0000E-03,+3.0668342E+00,+11.5579E-03,+1.7011055E+00
+74.3000E-03,+3.0668342E+00,+11.5579E-03,+1.7011055E+00
+74.6000E-03,+3.0668342E+00,+11.5579E-03,+1.7011055E+00
+74.9000E-03,+3.0668342E+00,+11.5579E-03,+1.7011055E+00
+75.2000E-03,+3.0668342E+00,+11.5579E-03,+1.7011055E+00
+75.5000E-03,+3.0668342E+00,+11.5579E-03,+1.7011055E+00
+75.8000E-03,+3.0668342E+00,+11.5579E-03,+1.7011055E+00
