x-axis,1,2,3
second,Volt,Volt,Volt
+910.00E-06,+3.14698491E+00,-10.05023E-03,-10.05023E-03
+920.00E-06,+3.15703516E+00,-10.05023E-03,-41.45726E-03
+930.00E-06,+3.16582913E+00,-10.05023E-03,-11.30651E-03
+940.00E-06,+3.16582913E+00,-10.05023E-03,-10.05023E-03
+950.00E-06,+3.16582913E+00,-28.89445E-03,-10.05023E-03
+960.00E-06,+3.16582913E+00,-10.05023E-03,-41.45726E-03
+970.00E-06,+3.16582913E+00,-10.05023E-03,-10.05023E-03
+980.00E-06,+3.16582913E+00,-10.05023E-03,-10.05023E-03
+990.00E-06,+3.14447235E+00,-10.05023E-03,-28.89445E-03
+1.00000E-03,+3.12562813E+00,-18.84420E-03,-10.05023E-03
+1.01000E-03,+3.12562813E+00,-10.05023E-03,-10.05023E-03
+1.02000E-03,+3.12562813E+00,-10.05023E-03,-10.05023E-03
+1.03000E-03,+3.12562813E+00,-10.05023E-03,-31.40701E-03
+1.04000E-03,+3.12562813E+00,-41.45726E-03,-10.05023E-03
+1.05000E-03,+3.12437185E+00,-10.05023E-03,-10.05023E-03
+1.06000E-03,+3.13693466E+00,-21.35676E-03,-10.05023E-03
+1.07000E-03,+3.12562813E+00,-10.05023E-03,-28.89445E-03
+1.08000E-03,+3.15703516E+00,-10.05023E-03,-10.05023E-03
+1.09000E-03,+3.12562813E+00,-10.05023E-03,-10.05023E-03
+1.10000E-03,+3.12562813E+00,-10.05023E-03,-21.35676E-03
+1.11000E-03,+3.12562813E+00,-31.40701E-03,-10.05023E-03
+1.12000E-03,+3.12562813E+00,-41.45726E-03,-10.05023E-03
+1.13000E-03,+3.12437185E+00,-10.05023E-03,-10.05023E-03
+1.14000E-03,+3.12562813E+00,-38.94470E-03,-10.05023E-03
+1.15000E-03,+3.12562813E+00,-28.89445E-03,-10.05023E-03
+1.16000E-03,+3.12562813E+00,-10.05023E-03,-10.05023E-03
+1.17000E-03,+3.12562813E+00,-10.05023E-03,-10.05023E-03
+1.18000E-03,+3.12562813E+00,-10.05023E-03,-38.94470E-03
+1.19000E-03,+3.12562813E+00,-10.05023E-03,-28.89445E-03
+1.20000E-03,+3.09422109E+00,-10.05023E-03,-41.45726E-03
+1.21000E-03,+3.12437185E+00,-10.05023E-03,-10.05023E-03
+1.22000E-03,+3.08542712E+00,-10.05023E-03,-38.94470E-03
+1.23000E-03,+3.08542712E+00,-10.05023E-03,-10.05023E-03
+1.24000E-03,+3.08542712E+00,-10.05023E-03,-10.05023E-03
+1.25000E-03,+3.12437185E+00,-10.05023E-03,-10.05023E-03
+1.26000E-03,+3.08542712E+00,-21.35676E-03,-10.05023E-03
+1.27000E-03,+3.08542712E+00,-10.05023E-03,-10.05023E-03
+1.28000E-03,+3.08542712E+00,-41.45726E-03,-10.05023E-03
+1.29000E-03,+3.08542712E+00,-10.05023E-03,-10.05023E-03
+1.30000E-03,+3.08542712E+00,-38.94470E-03,+18.84424E-03
+1.31000E-03,+3.08542712E+00,-10.05023E-03,-28.89445E-03
+1.32000E-03,+3.08542712E+00,-10.05023E-03,-18.84420E-03
+1.33000E-03,+3.08542712E+00,-10.05023E-03,-8.79395E-03
+1.34000E-03,+3.11432160E+00,-10.05023E-03,-10.05023E-03
+1.35000E-03,+3.06658290E+00,-10.05023E-03,-31.40701E-03
+1.36000E-03,+3.05402009E+00,-10.05023E-03,-10.05023E-03
+1.37000E-03,+3.08542712E+00,-10.05023E-03,-10.05023E-03
+1.38000E-03,+3.08542712E+00,-10.05023E-03,-38.94470E-03
+1.39000E-03,+3.08542712E+00,-10.05023E-03,-50.25123E-03
+1.40000E-03,+3.08542712E+00,-10.05023E-03,-50.25123E-03
+1.41000E-03,+3.08542712E+00,-10.05023E-03,-11.30651E-03
+1.42000E-03,+3.05653265E+00,-10.05023E-03,-10.05023E-03
+1.43000E-03,+3.06407034E+00,-28.89445E-03,-28.89445E-03
+1.44000E-03,+3.07663315E+00,-10.05023E-03,-10.05023E-03
+1.45000E-03,+3.08417084E+00,-48.99495E-03,-8.79395E-03
+1.46000E-03,+3.04522612E+00,-10.05023E-03,-10.05023E-03
+1.47000E-03,+3.06407034E+00,-10.05023E-03,-10.05023E-03
+1.48000E-03,+3.04522612E+00,-10.05023E-03,-10.05023E-03
+1.49000E-03,+3.08417084E+00,-10.05023E-03,-10.05023E-03
+1.50000E-03,+3.05653265E+00,-10.05023E-03,-10.05023E-03
+1.51000E-03,+3.04522612E+00,-10.05023E-03,-50.25123E-03
+1.52000E-03,+3.07663315E+00,-10.05023E-03,-18.84420E-03
+1.53000E-03,+3.04522612E+00,-10.05023E-03,-10.05023E-03
+1.54000E-03,+3.05653265E+00,-38.94470E-03,+18.84424E-03
+1.55000E-03,+3.04522612E+00,-10.05023E-03,-31.40701E-03
+1.56000E-03,+3.04522612E+00,-10.05023E-03,-10.05023E-03
+1.57000E-03,+3.00628140E+00,-10.05023E-03,-10.05023E-03
+1.58000E-03,+3.05653265E+00,-10.05023E-03,-21.35676E-03
+1.59000E-03,+3.04522612E+00,+8.79399E-03,-10.05023E-03
+1.60000E-03,+3.04522612E+00,-10.05023E-03,-10.05023E-03
+1.61000E-03,+3.00502511E+00,-10.05023E-03,-10.05023E-03
+1.62000E-03,+3.01633165E+00,-10.05023E-03,-38.94470E-03
+1.63000E-03,+3.04522612E+00,-10.05023E-03,-28.89445E-03
+1.64000E-03,+3.04522612E+00,-10.05023E-03,-10.05023E-03
+1.65000E-03,+3.04522612E+00,-10.05023E-03,-10.05023E-03
+1.66000E-03,+3.04522612E+00,-10.05023E-03,-10.05023E-03
+1.67000E-03,+3.04522612E+00,-10.05023E-03,-10.05023E-03
+1.68000E-03,+3.00502511E+00,-10.05023E-03,-32.66329E-03
+1.69000E-03,+3.00502511E+00,-10.05023E-03,-11.30651E-03
+1.70000E-03,+3.03391959E+00,-10.05023E-03,-38.94470E-03
+1.71000E-03,+3.00502511E+00,-10.05023E-03,-28.89445E-03
+1.72000E-03,+3.00502511E+00,-10.05023E-03,-10.05023E-03
+1.73000E-03,+3.00502511E+00,-48.99495E-03,-48.99495E-03
+1.74000E-03,+3.00502511E+00,-10.05023E-03,-10.05023E-03
+1.75000E-03,+3.00502511E+00,-10.05023E-03,-10.05023E-03
+1.76000E-03,+3.00502511E+00,-10.05023E-03,-18.84420E-03
+1.77000E-03,+3.00502511E+00,-11.30651E-03,-10.05023E-03
+1.78000E-03,+3.00502511E+00,-10.05023E-03,-10.05023E-03
+1.79000E-03,+3.00502511E+00,-10.05023E-03,-10.05023E-03
+1.80000E-03,+3.00502511E+00,-10.05023E-03,-10.05023E-03
+1.81000E-03,+3.00502511E+00,-10.05023E-03,-10.05023E-03
+1.82000E-03,+3.00502511E+00,-10.05023E-03,-10.05023E-03
+1.83000E-03,+2.98618089E+00,-10.05023E-03,-28.89445E-03
+1.84000E-03,+2.97361808E+00,-10.05023E-03,-10.05023E-03
+1.85000E-03,+3.00376883E+00,-10.05023E-03,-10.05023E-03
+1.86000E-03,+3.00502511E+00,-10.05023E-03,-21.35676E-03
+1.87000E-03,+2.98366833E+00,-10.05023E-03,-50.25123E-03
+1.88000E-03,+2.96482411E+00,-41.45726E-03,-18.84420E-03
+1.89000E-03,+2.96482411E+00,-10.05023E-03,-11.30651E-03
+1.90000E-03,+2.96482411E+00,-10.05023E-03,-10.05023E-03
+1.91000E-03,+2.98618089E+00,-10.05023E-03,-28.89445E-03
+1.92000E-03,+2.96482411E+00,-10.05023E-03,-10.05023E-03
+1.93000E-03,+2.96482411E+00,-10.05023E-03,-11.30651E-03
+1.94000E-03,+2.96482411E+00,-10.05023E-03,-50.25123E-03
+1.95000E-03,+2.96482411E+00,-10.05023E-03,+11.30655E-03
+1.96000E-03,+2.96482411E+00,-10.05023E-03,-41.45726E-03
+1.97000E-03,+2.96482411E+00,-10.05023E-03,-50.25123E-03
+1.98000E-03,+2.96482411E+00,-10.05023E-03,-10.05023E-03
+1.99000E-03,+2.96482411E+00,-10.05023E-03,-28.89445E-03
+2.00000E-03,+2.96482411E+00,-10.05023E-03,-50.25123E-03
+2.01000E-03,+2.96482411E+00,-10.05023E-03,-11.30651E-03
+2.02000E-03,+2.96482411E+00,-21.35676E-03,-38.94470E-03
+2.03000E-03,+2.96482411E+00,-10.05023E-03,-31.40701E-03
+2.04000E-03,+2.96482411E+00,-10.05023E-03,-10.05023E-03
+2.05000E-03,+2.96356783E+00,-10.05023E-03,-10.05023E-03
+2.06000E-03,+2.96482411E+00,-21.35676E-03,-10.05023E-03
+2.07000E-03,+2.94597989E+00,-10.05023E-03,-10.05023E-03
+2.08000E-03,+2.96482411E+00,-1.25626E-03,-18.84420E-03
+2.09000E-03,+2.96356783E+00,-10.05023E-03,-11.30651E-03
+2.10000E-03,+2.93592964E+00,-10.05023E-03,-10.05023E-03
+2.11000E-03,+2.94346733E+00,-10.05023E-03,-10.05023E-03
+2.12000E-03,+2.92462311E+00,-10.05023E-03,-10.05023E-03
+2.13000E-03,+2.96356783E+00,-10.05023E-03,-10.05023E-03
+2.14000E-03,+2.92462311E+00,-10.05023E-03,-10.05023E-03
+2.15000E-03,+2.92462311E+00,-10.05023E-03,-10.05023E-03
+2.16000E-03,+2.95603014E+00,-10.05023E-03,-10.05023E-03
+2.17000E-03,+2.92587939E+00,-10.05023E-03,-11.30651E-03
+2.18000E-03,+2.92462311E+00,-10.05023E-03,-10.05023E-03
+2.19000E-03,+2.92462311E+00,-10.05023E-03,-10.05023E-03
+2.20000E-03,+2.95603014E+00,-10.05023E-03,-10.05023E-03
+2.21000E-03,+2.92462311E+00,-10.05023E-03,-10.05023E-03
+2.22000E-03,+2.92462311E+00,-10.05023E-03,-50.25123E-03
+2.23000E-03,+2.92462311E+00,-10.05023E-03,-10.05023E-03
+2.24000E-03,+2.92462311E+00,-10.05023E-03,-50.25123E-03
+2.25000E-03,+2.92462311E+00,-10.05023E-03,-10.05023E-03
+2.26000E-03,+2.92462311E+00,-10.05023E-03,-10.05023E-03
+2.27000E-03,+2.92462311E+00,-10.05023E-03,-28.89445E-03
+2.28000E-03,+2.91582914E+00,-18.84420E-03,-10.05023E-03
+2.29000E-03,+2.92462311E+00,-10.05023E-03,+28.89449E-03
+2.30000E-03,+2.92462311E+00,-21.35676E-03,-10.05023E-03
+2.31000E-03,+2.90577888E+00,-10.05023E-03,+11.30655E-03
+2.32000E-03,+2.89321607E+00,-10.05023E-03,-10.05023E-03
+2.33000E-03,+2.88567838E+00,-48.99495E-03,-48.99495E-03
+2.34000E-03,+2.89572863E+00,-10.05023E-03,-21.35676E-03
+2.35000E-03,+2.88442210E+00,-10.05023E-03,-10.05023E-03
+2.36000E-03,+2.92462311E+00,-10.05023E-03,-18.84420E-03
+2.37000E-03,+2.92336682E+00,-10.05023E-03,-10.05023E-03
+2.38000E-03,+2.91331657E+00,-10.05023E-03,-21.35676E-03
+2.39000E-03,+2.88442210E+00,+11.30655E-03,-31.40701E-03
+2.40000E-03,+2.88442210E+00,-10.05023E-03,-10.05023E-03
+2.41000E-03,+2.88442210E+00,-8.79395E-03,-10.05023E-03
+2.42000E-03,+2.88442210E+00,-10.05023E-03,-10.05023E-03
+2.43000E-03,+2.88442210E+00,-31.40701E-03,-10.05023E-03
+2.44000E-03,+2.88442210E+00,-10.05023E-03,-10.05023E-03
+2.45000E-03,+2.88567838E+00,-10.05023E-03,-10.05023E-03
+2.46000E-03,+2.88442210E+00,-10.05023E-03,-38.94470E-03
+2.47000E-03,+2.86557788E+00,-10.05023E-03,-50.25123E-03
+2.48000E-03,+2.88442210E+00,-10.05023E-03,-41.45726E-03
+2.49000E-03,+2.88442210E+00,-8.79395E-03,-48.99495E-03
+2.50000E-03,+2.88442210E+00,-10.05023E-03,-38.94470E-03
+2.51000E-03,+2.86557788E+00,-10.05023E-03,+11.30655E-03
+2.52000E-03,+2.88442210E+00,-10.05023E-03,-10.05023E-03
+2.53000E-03,+2.88316582E+00,-10.05023E-03,-10.05023E-03
+2.54000E-03,+2.85552763E+00,-10.05023E-03,-10.05023E-03
+2.55000E-03,+2.88442210E+00,-10.05023E-03,-31.40701E-03
+2.56000E-03,+2.85301507E+00,-10.05023E-03,-10.05023E-03
+2.57000E-03,+2.88316582E+00,-10.05023E-03,-10.05023E-03
+2.58000E-03,+2.88442210E+00,-10.05023E-03,-21.35676E-03
+2.59000E-03,+2.86306532E+00,-31.40701E-03,-50.25123E-03
+2.60000E-03,+2.87562813E+00,-10.05023E-03,-10.05023E-03
+2.61000E-03,+2.84422110E+00,-10.05023E-03,-10.05023E-03
+2.62000E-03,+2.84422110E+00,-10.05023E-03,-10.05023E-03
+2.63000E-03,+2.84422110E+00,+11.30655E-03,-10.05023E-03
+2.64000E-03,+2.87562813E+00,-10.05023E-03,-10.05023E-03
+2.65000E-03,+2.84547738E+00,-10.05023E-03,-11.30651E-03
+2.66000E-03,+2.85552763E+00,-21.35676E-03,-38.94470E-03
+2.67000E-03,+2.84422110E+00,-10.05023E-03,-10.05023E-03
+2.68000E-03,+2.84422110E+00,-41.45726E-03,-10.05023E-03
+2.69000E-03,+2.84547738E+00,-10.05023E-03,-10.05023E-03
+2.70000E-03,+2.84422110E+00,-10.05023E-03,-10.05023E-03
+2.71000E-03,+2.84422110E+00,-10.05023E-03,-50.25123E-03
+2.72000E-03,+2.84422110E+00,-10.05023E-03,-10.05023E-03
+2.73000E-03,+2.84422110E+00,-10.05023E-03,-11.30651E-03
+2.74000E-03,+2.81532662E+00,-10.05023E-03,-21.35676E-03
+2.75000E-03,+2.84422110E+00,-10.05023E-03,-50.25123E-03
+2.76000E-03,+2.84422110E+00,-10.05023E-03,-10.05023E-03
+2.77000E-03,+2.84296482E+00,-10.05023E-03,-11.30651E-03
+2.78000E-03,+2.81532662E+00,-10.05023E-03,-38.94470E-03
+2.79000E-03,+2.82286431E+00,-10.05023E-03,-10.05023E-03
+2.80000E-03,+2.80402009E+00,-41.45726E-03,-18.84420E-03
+2.81000E-03,+2.84422110E+00,-10.05023E-03,-11.30651E-03
+2.82000E-03,+2.81532662E+00,-10.05023E-03,-38.94470E-03
+2.83000E-03,+2.82286431E+00,-10.05023E-03,-10.05023E-03
+2.84000E-03,+2.80402009E+00,-10.05023E-03,-10.05023E-03
+2.85000E-03,+2.84296482E+00,-10.05023E-03,-11.30651E-03
+2.86000E-03,+2.80402009E+00,-10.05023E-03,-10.05023E-03
+2.87000E-03,+2.80402009E+00,-10.05023E-03,-31.40701E-03
+2.88000E-03,+2.80402009E+00,-18.84420E-03,-41.45726E-03
+2.89000E-03,+2.80402009E+00,-8.79395E-03,-10.05023E-03
+2.90000E-03,+2.80402009E+00,-10.05023E-03,-21.35676E-03
+2.91000E-03,+2.80402009E+00,-10.05023E-03,-50.25123E-03
+2.92000E-03,+2.80402009E+00,-10.05023E-03,-41.45726E-03
+2.93000E-03,+2.80402009E+00,-10.05023E-03,+28.89449E-03
+2.94000E-03,+2.81532662E+00,-10.05023E-03,-21.35676E-03
+2.95000E-03,+2.80402009E+00,-10.05023E-03,-31.40701E-03
+2.96000E-03,+2.80402009E+00,-10.05023E-03,-10.05023E-03
+2.97000E-03,+2.80402009E+00,-48.99495E-03,-10.05023E-03
+2.98000E-03,+2.79271356E+00,-10.05023E-03,-38.94470E-03
+2.99000E-03,+2.80402009E+00,-10.05023E-03,-10.05023E-03
+3.00000E-03,+2.80402009E+00,-18.84420E-03,-10.05023E-03
+3.01000E-03,+2.76507537E+00,-10.05023E-03,-10.05023E-03
+3.02000E-03,+2.77512562E+00,-10.05023E-03,-21.35676E-03
+3.03000E-03,+2.80402009E+00,-10.05023E-03,-28.89445E-03
+3.04000E-03,+2.80402009E+00,-41.45726E-03,-10.05023E-03
+3.05000E-03,+2.80276381E+00,-10.05023E-03,-10.05023E-03
+3.06000E-03,+2.76381909E+00,-10.05023E-03,-38.94470E-03
+3.07000E-03,+2.78517587E+00,-10.05023E-03,-10.05023E-03
+3.08000E-03,+2.79522612E+00,-10.05023E-03,-50.25123E-03
+3.09000E-03,+2.80276381E+00,-10.05023E-03,-11.30651E-03
+3.10000E-03,+2.79271356E+00,-10.05023E-03,-50.25123E-03
+3.11000E-03,+2.76381909E+00,-10.05023E-03,-50.25123E-03
+3.12000E-03,+2.76381909E+00,-10.05023E-03,-41.45726E-03
+3.13000E-03,+2.76381909E+00,-48.99495E-03,-10.05023E-03
+3.14000E-03,+2.76381909E+00,-21.35676E-03,-21.35676E-03
+3.15000E-03,+2.76381909E+00,-31.40701E-03,-28.89445E-03
+3.16000E-03,+2.76381909E+00,-10.05023E-03,-10.05023E-03
